,-1,0,1,2
"[3.0, 13.0, 0.0, 13.0]",-22.2231531887,-19.8480986814,-23.5850667511,-24.9750141582
"[6.0, 14.0, 4.0, 10.0]",-40.0200109391,-44.5268897294,-44.4683051835,-43.8567523115
"[14.0, 20.0, 1.0, 19.0]",-52.0110412202,-61.1364388532,-73.0213684062,-72.2390729988
"[-6.0, 13.0, 5.0, 8.0]",2.77934289627,23.8141523696,6.81667117934,5.00959184882
"[-20.0, 28.0, 24.0, 4.0]",-3.61728660824,0.955608083227,36.0609854395,4.18725139363
"[-21.0, 30.0, 24.0, 6.0]",-1.21553621945,10.3053706025,2.38520013847,-2.58302935387
"[6.0, 14.0, 5.0, 9.0]",-0.177170495993,1.60119519827,11.6067634554,-0.97413709833
"[3.0, 13.0, 8.0, 5.0]",-1.21134260981,11.1041387091,3.1488792493,1.81073489955
"[0.0, 29.0, 21.0, 8.0]",-11.8912554006,3.51504665105,12.4501169244,-14.7869737506
"[-8.0, 19.0, 8.0, 11.0]",-13.9692608895,9.85936296231,11.4832058504,-7.95630084111
"[-34.0, 34.0, 34.0, 0.0]",-39.7925913364,-18.3645330787,-19.2599094013,-40.4358800793
"[-27.0, 23.0, 24.0, -1.0]",-44.1239973861,-21.6208235788,-17.9834929971,-49.5021795268
"[-40.0, 50.0, 43.0, 7.0]",-46.2241873513,-17.5062147809,-23.3571643113,-47.86421929
"[-11.0, 22.0, 18.0, 4.0]",-55.5084850309,-21.4907953245,-23.1873373269,-47.8898577589
"[-3.0, 32.0, 10.0, 22.0]",-43.3856476764,-5.89089398695,-7.94321526675,-31.7268285157
"[18.0, 17.0, 11.0, 6.0]",-69.83389157,-46.2645876627,-46.6924644851,-65.4370994279
"[-6.0, 26.0, 26.0, 0.0]",-62.3460803219,-52.3949389592,-50.209642547,-61.1422398932
"[19.0, 22.0, 3.0, 19.0]",-71.2834113157,-46.8900726038,-71.8788555897,-99.1729651144
"[-4.0, 14.0, 6.0, 8.0]",-9.26068235348,14.9725676723,-8.1940288378,-32.2445327906
"[4.0, 11.0, 1.0, 10.0]",-45.1368910094,-28.7737796253,-38.3465933934,-54.1692365469
"[8.0, 15.0, 2.0, 13.0]",-39.2379777701,-18.7724668515,-23.4966255226,-39.3528418886
"[-5.0, 15.0, 14.0, 1.0]",-42.5137806441,-24.9295956173,-12.7889979364,-52.8420774544
"[-17.0, 29.0, 25.0, 4.0]",-32.510716136,-11.5078393574,-2.01622127144,-40.1894760642
"[41.0, 47.0, 3.0, 44.0]",-10.8946314859,20.5398949972,-0.837458015318,-16.8565862611
"[-13.0, 37.0, 41.0, -4.0]",-18.1236656747,24.7098513332,0.980225002845,-14.7459875007
"[4.0, 24.0, 10.0, 14.0]",5.1570874446,39.3477528999,5.68319789433,6.6396590853
"[-9.0, 21.0, 14.0, 7.0]",-20.4364919876,9.0160826689,-20.1680999432,-17.3498473201
"[-24.0, 35.0, 30.0, 5.0]",-32.3701064899,-17.6991218927,-18.1726105244,-24.1716331789
"[-11.0, 23.0, 19.0, 4.0]",-15.6379614674,-14.7632501731,-14.4485704266,-14.7899439437
"[-4.0, 21.0, 13.0, 8.0]",-17.6789186515,-13.9005066755,-11.8339799553,-22.6666621395
"[6.0, 17.0, 4.0, 13.0]",-3.92267872983,-2.07614462816,-3.56560833475,-3.83234925721
"[-5.0, 21.0, 5.0, 16.0]",-15.4408283713,-1.38545628207,-0.767224743871,-11.0344677268
"[-5.0, 26.0, 20.0, 6.0]",-6.49118379245,-3.79775166118,-1.14079957472,-3.56310181667
"[16.0, 34.0, 13.0, 21.0]",58.0355713458,-2.86307255345,-6.28873034346,9.79101748028
"[68.0, 82.0, 9.0, 73.0]",-8.38972986204,-11.0739139759,-17.8020840487,-17.4064486748
"[42.0, 59.0, 11.0, 48.0]",-18.3200389135,-18.0213255527,-23.7010981443,-22.7099003203
"[9.0, 24.0, 12.0, 12.0]",-25.0527999708,-25.0499601142,-35.6782778009,-35.0441648689
"[5.0, 16.0, 2.0, 14.0]",-32.0824686693,-32.0822224407,-47.8707156317,-48.8247095566
"[33.0, 77.0, 4.0, 73.0]",-38.1184540918,-37.761682297,-42.2546511793,-42.772603944
"[-4.0, 35.0, 17.0, 18.0]",-39.0398184095,-38.4777078923,-50.5418105428,-48.5755844069
"[18.0, 38.0, 7.0, 31.0]",-37.9195338217,-38.4863557687,-44.0943237804,-48.5319506417
"[16.0, 29.0, 13.0, 16.0]",-33.37853659,-36.5504766303,-54.948110937,-49.9064136302
"[4.0, 20.0, 0.0, 20.0]",-79.3491208274,-78.4263417453,-79.771429033,-79.8111556583
"[37.0, 37.0, 5.0, 32.0]",-76.825909027,-77.7388597913,-80.4397810585,-79.7030444516
"[38.0, 59.0, 14.0, 45.0]",-76.2968847131,-75.3561688262,-84.2306523406,-77.1008520119
"[26.0, 57.0, 9.0, 48.0]",-72.3125049478,-73.3780207527,-75.2029741797,-80.1988048881
"[-19.0, 47.0, 39.0, 8.0]",-66.958117686,-67.9932429312,-68.420383509,-67.716635452
"[-27.0, 35.0, 27.0, 8.0]",-55.0367518988,-56.4191805205,-58.6319922077,-64.0373367893
"[8.0, 23.0, 2.0, 21.0]",-41.3167898691,-43.4799174541,-45.8784174991,-43.4401674697
"[-11.0, 34.0, 17.0, 17.0]",-30.0673074312,-31.4979704714,-31.8803104343,-33.2619005416
"[12.0, 20.0, 5.0, 15.0]",-11.2864555029,-5.14119857703,-12.0153149417,-11.3932143689
"[-18.0, 27.0, 26.0, 1.0]",-0.0427615086903,10.0002303251,1.34164064671,-1.04621132328
"[26.0, 36.0, 1.0, 35.0]",-4.66887762172,-3.97410632837,-8.76964176519,-10.1834433269
"[43.0, 45.0, 1.0, 44.0]",-3.47804147563,-2.14982828522,-8.77557242525,-9.25806761065
"[-5.0, 35.0, 31.0, 4.0]",4.3301489034,1.9428637455,-2.09322432083,1.86367297578
"[-25.0, 32.0, 26.0, 6.0]",4.65411857257,8.08285643826,21.891082351,6.75901232865
"[-28.0, 51.0, 40.0, 11.0]",25.897283683,54.6498905234,24.2438658198,25.6664462017
"[10.0, 15.0, 4.0, 11.0]",15.7040660314,12.9523520651,67.1931792627,16.2456414331
"[-8.0, 16.0, 10.0, 6.0]",21.6329464466,7.38323417209,12.7312533275,79.9527043869
"[26.0, 57.0, 7.0, 50.0]",17.6671887838,18.3535821502,58.6313565134,13.9680541462
"[-18.0, 48.0, 30.0, 18.0]",6.38337405154,35.6384431888,6.26246874178,6.42481195147
"[1.0, 13.0, 2.0, 11.0]",26.0718812561,38.9529959894,14.0929067914,11.945278147
"[-15.0, 29.0, 29.0, 0.0]",3.08554015299,51.2136093097,8.57050730135,4.16071729933
"[5.0, 15.0, 2.0, 13.0]",57.1313636772,9.63029517878,7.3873851893,11.2657472716
"[15.0, 24.0, 13.0, 11.0]",-5.2079721461,-0.895526802872,58.184728658,3.28255874486
"[-82.0, 90.0, 84.0, 6.0]",-17.4168195311,-9.42162426339,2.97978731679,-13.1376594411
"[-20.0, 37.0, 34.0, 3.0]",-15.2392649383,-3.13356372246,-11.1941134266,-18.883360972
"[-3.0, 17.0, 7.0, 10.0]",-18.7662647736,0.343890304849,-16.0377342118,-22.9565636133
"[3.0, 19.0, 10.0, 9.0]",-15.9212379448,-9.65519145111,4.48856320313,-14.5463117168
"[11.0, 17.0, 3.0, 14.0]",-6.08381614876,-9.16475578892,10.0665630554,-6.72958217772
"[-7.0, 26.0, 16.0, 10.0]",-8.01041466518,14.2762794699,-5.70096282384,-10.5909373811
"[-18.0, 30.0, 21.0, 9.0]",-5.92489591659,16.3634369417,-2.14308703281,-8.28092547294
"[0.0, 20.0, 16.0, 4.0]",-4.83802872734,18.0889211196,1.36562682633,-4.00922201381
"[-3.0, 11.0, 9.0, 2.0]",5.27761480227,20.7594327204,5.38891933119,6.76856704517
"[16.0, 22.0, 5.0, 17.0]",5.60170646157,30.2172772895,7.05963911658,7.24304536038
"[7.0, 13.0, 6.0, 7.0]",38.5582049078,1.39033129438,-2.08512724636,9.75683692993
"[37.0, 21.0, 3.0, 18.0]",-11.2537069544,-16.1278486985,-19.0083286422,-19.4617418775
"[23.0, 34.0, 9.0, 25.0]",-9.94896447126,-11.6546873968,-23.0973358752,-21.9337444701
"[32.0, 40.0, 7.0, 33.0]",-12.0046721721,-13.9161102535,-32.5741170265,-24.9721263469
"[8.0, 27.0, 12.0, 15.0]",-13.771310129,-10.7073835937,-24.8963211885,-22.9153665956
"[7.0, 22.0, 0.0, 22.0]",-7.046471166,-10.2684333914,-16.1817796474,-16.8981482259
"[14.0, 21.0, 6.0, 15.0]",-24.4628672882,-22.8981161003,-25.4251329994,-25.3109914281
"[-13.0, 34.0, 26.0, 8.0]",-23.6731090204,-22.3605098688,-23.6202570351,-24.4164981879
"[-10.0, 18.0, 21.0, -3.0]",-20.5732835008,-22.0102163627,-21.9341021874,-22.3018688654
"[15.0, 17.0, 2.0, 15.0]",-32.7922709107,-28.9076836399,-34.3092517989,-39.1404081629
"[-1.0, 17.0, 6.0, 11.0]",-3.02512631021,-16.3575206038,-17.9296076334,-21.4428707124
"[1.0, 22.0, 4.0, 18.0]",-23.6822885223,-26.3606496886,-30.0442372908,-29.859777258
"[18.0, 42.0, 17.0, 25.0]",-31.1602990457,-28.5865271006,-31.3949284286,-38.5328195994
"[-9.0, 25.0, 18.0, 7.0]",-34.2730168789,-31.5911572886,-37.9608229991,-39.4865337333
"[6.0, 20.0, 11.0, 9.0]",-32.2167368555,-34.0587793891,-37.139648457,-34.7600805704
"[8.0, 18.0, 10.0, 8.0]",-28.8582205562,-31.4310960687,-31.0298723899,-31.8750440438
"[-2.0, 18.0, 3.0, 15.0]",-25.6016217457,-22.5317163853,-28.4925296846,-27.4727501494
"[-8.0, 11.0, 6.0, 5.0]",-11.9566561846,-17.0823438342,-21.9548382279,-24.9174391765
"[8.0, 15.0, 5.0, 10.0]",15.2436832018,38.6301898642,7.06752591438,8.25366007018
"[5.0, 13.0, 8.0, 5.0]",-2.10290261006,42.2039684961,13.8739391312,-23.9333688793
"[19.0, 22.0, 0.0, 22.0]",-2.55522767965,14.3339587419,-1.38452036124,-6.46496535042
"[-13.0, 12.0, 10.0, 2.0]",-0.898829331579,2.35164387881,32.2043982957,7.8613024991
"[-31.0, 35.0, 31.0, 4.0]",-1.50870093938,6.69567741873,36.7388488611,-1.79933340621
"[1.0, 8.0, 5.0, 3.0]",3.76868558816,11.8879521154,43.3364349172,2.63576444879
"[-3.0, 18.0, 11.0, 7.0]",8.52152533884,49.414192059,9.28815191415,5.87891533888
"[5.0, 11.0, 0.0, 11.0]",56.2904752507,10.7687933291,10.3933005108,15.7545218857
"[10.0, 10.0, 4.0, 6.0]",5.55795509401,6.10080967888,14.0110920339,45.4974883709
"[-40.0, 53.0, 49.0, 4.0]",4.39604137822,5.36930673419,18.2984098634,5.3942528045
"[-8.0, 32.0, 22.0, 10.0]",-13.6887355894,-13.1937480206,-12.9363651488,-13.771769596
"[16.0, 23.0, 6.0, 17.0]",2.03654869723,15.2074238966,1.34850788822,2.23295282868
"[-12.0, 13.0, 13.0, 0.0]",-11.0955059326,1.02913020541,20.3594492925,-10.1856766005
"[-42.0, 45.0, 40.0, 5.0]",-36.8116519639,1.54267435927,11.6975612686,-37.3194739594
"[-102.0, 119.0, 104.0, 15.0]",-49.754740131,9.38069963344,0.92970460642,-52.9746742714
"[-41.0, 47.0, 42.0, 5.0]",-53.8231419594,1.26481004935,13.5752490083,-63.8865618186
"[-44.0, 75.0, 45.0, 30.0]",-46.5942559264,23.0521238003,2.26048244164,-31.4829328449
"[11.0, 18.0, 4.0, 14.0]",-44.9153160872,-4.99644810911,26.2016540413,-25.4301110407
"[-7.0, 19.0, 10.0, 9.0]",-78.7651702951,-25.2751389092,-28.8600660341,-72.742504626
"[-11.0, 32.0, 29.0, 3.0]",-59.6589773801,-28.2110055471,-30.967765978,-61.7548700699
"[44.0, 84.0, 13.0, 71.0]",-60.657851166,-32.1902767328,-27.0952592739,-71.8243660632
"[-38.0, 42.0, 34.0, 8.0]",-61.1016362539,-30.2007267469,-23.9033266419,-57.1582053377
"[-21.0, 55.0, 18.0, 37.0]",-96.7245446292,-47.032399273,-44.7229701035,-87.6322478973
"[-52.0, 51.0, 51.0, 0.0]",-95.2956172081,-51.2420062766,-48.9091030645,-83.8963244328
"[-14.0, 24.0, 22.0, 2.0]",-93.0799653111,-55.7976745939,-52.3097894113,-91.3607320104
"[-33.0, 99.0, 35.0, 64.0]",-103.31202741,-53.6128114053,-59.3900593309,-129.84665543
"[10.0, 30.0, 1.0, 29.0]",-104.784881888,-42.8425705792,-60.0305530167,-111.785887132
"[-18.0, 62.0, 36.0, 26.0]",-76.8681086162,-46.9831645141,-25.2596100104,-80.6017263023
"[19.0, 52.0, 13.0, 39.0]",-80.2571811731,-31.4569524818,-5.29008267182,-80.2509871231
"[-10.0, 40.0, 40.0, 0.0]",-71.2086058216,-21.4966639671,-4.14914987514,-59.8786673471
"[-5.0, 21.0, 15.0, 6.0]",-42.0119369985,10.0231280102,-11.4055175335,-57.7479349205
"[-1.0, 35.0, 8.0, 27.0]",-76.1047978191,-44.4564014838,-57.7384190053,-76.482573676
"[0.0, 35.0, 30.0, 5.0]",-62.4626628274,-38.0767693597,-43.6396270866,-67.7153895926
"[-16.0, 27.0, 21.0, 6.0]",-91.2698829019,-36.3044515987,-40.6235742146,-91.9467733162
"[-19.0, 59.0, 24.0, 35.0]",-41.4859681666,-37.035914625,-33.14555468,-46.7140687429
"[50.0, 61.0, 0.0, 61.0]",-43.4582140552,-23.4971314339,-18.7751819006,-25.2863365815
"[-2.0, 25.0, 7.0, 18.0]",-54.6589682952,-5.5661837446,-14.4048409062,-44.9005054374
"[-53.0, 89.0, 74.0, 15.0]",-44.3178815556,-35.8110857277,-37.11568358,-54.9079485511
"[-11.0, 38.0, 19.0, 19.0]",-51.8618040442,-36.8534229913,-35.7587687125,-56.6415465579
"[-15.0, 52.0, 40.0, 12.0]",-41.3211379092,-41.6474334639,-38.833914799,-50.3918784367
"[-28.0, 53.0, 32.0, 21.0]",-62.5331267752,-34.4402047028,-37.8457295991,-56.1300267225
"[9.0, 28.0, 5.0, 23.0]",-65.5051889479,-35.891230527,-38.1982675967,-43.6837843088
"[65.0, 72.0, 8.0, 64.0]",-46.0082758417,-38.8369807577,-40.8273219074,-46.4980773425
"[-19.0, 63.0, 27.0, 36.0]",-59.7148551589,-42.0333965279,-41.9834422046,-53.4517112769
"[-16.0, 19.0, 13.0, 6.0]",-54.579896397,-51.056779265,-54.1237209435,-56.6667181756
"[27.0, 40.0, 13.0, 27.0]",-58.3552010527,-57.8259854821,-55.6610999025,-61.7962610695
"[21.0, 47.0, 16.0, 31.0]",-59.5517893986,-63.155876407,-63.0969042061,-66.7484503284
"[6.0, 30.0, 26.0, 4.0]",-46.7059713153,-43.4796929479,-44.5650254963,-42.0250933257
"[-40.0, 48.0, 38.0, 10.0]",-45.0185577188,-38.9446027416,-40.5739493573,-50.9232335032
"[28.0, 65.0, 13.0, 52.0]",-43.3845408951,-36.3022556754,-38.4538309342,-42.4046295692
"[-13.0, 24.0, 15.0, 9.0]",-44.7131898734,-29.0642570503,-50.7827993179,-65.7659611458
"[19.0, 44.0, 12.0, 32.0]",-23.7006366367,-11.9116064448,-14.2647991434,-19.98246101
"[5.0, 32.0, 9.0, 23.0]",-15.1995560012,-6.38842857369,0.0225248961921,-10.3875500976
"[-5.0, 25.0, 17.0, 8.0]",-12.4372303195,17.4410091136,0.023401429501,-10.1602004187
"[-11.0, 28.0, 15.0, 13.0]",-1.96648851393,6.45809790058,-2.63433983736,-2.55329593556
"[37.0, 63.0, 12.0, 51.0]",-12.4243939641,-7.43598526421,-7.89418332298,25.1611802094
"[-13.0, 24.0, 13.0, 11.0]",0.759664982404,35.4320903342,-0.115165312953,-0.661892423225
"[-30.0, 30.0, 30.0, 0.0]",-1.0579113408,3.10988361894,38.7102562907,-2.80863158185
"[6.0, 18.0, 10.0, 8.0]",5.03267202791,32.6359450531,9.58102090562,-1.55093594845
"[19.0, 25.0, 4.0, 21.0]",-1.46960899431,18.9890965911,-2.6678851017,-2.00179800696
"[-27.0, 42.0, 38.0, 4.0]",21.3161180618,0.483336302945,0.727337912023,-0.0627075095038
"[7.0, 19.0, 11.0, 8.0]",0.162262674618,18.3855933619,-1.31144798208,-0.904540321641
"[13.0, 20.0, 8.0, 12.0]",4.11275679147,18.5622753557,-4.99408273887,-3.4712832011
"[21.0, 35.0, 13.0, 22.0]",19.1635719589,3.06448294475,-9.79413445368,-0.274241062441
"[7.0, 24.0, 7.0, 17.0]",6.11187308733,17.7253656389,-1.4924106418,1.6839090233
"[-8.0, 9.0, 7.0, 2.0]",-0.499507400141,-0.422840067709,19.5372739521,2.86370582679
"[-40.0, 65.0, 44.0, 21.0]",-3.25773445285,2.04470543073,-0.908483237219,-4.55351006888
"[-3.0, 15.0, 6.0, 9.0]",-12.6283880867,2.51572240143,-6.26652629769,-15.0748961049
"[-1.0, 12.0, 9.0, 3.0]",-18.2694099236,-16.1519512084,-16.0891793715,-17.3328471384
"[1.0, 14.0, 5.0, 9.0]",-22.948189535,-18.5450921813,-46.4941643363,-46.1577608171
"[-15.0, 25.0, 16.0, 9.0]",0.43960242696,4.81413172679,20.7304315193,0.283876264285
"[11.0, 19.0, 8.0, 11.0]",22.0095090289,1.07845000231,1.23362101828,5.76620834381
"[36.0, 35.0, 3.0, 32.0]",9.39122649792,0.538078239796,-1.77241660749,-2.73004089408
"[6.0, 28.0, 17.0, 11.0]",7.51501882657,2.29349148887,-12.3892811988,-11.2819345305
"[34.0, 38.0, 2.0, 36.0]",7.24818958849,0.761022789364,-10.3801292707,-6.82214439333
"[-2.0, 23.0, 19.0, 4.0]",7.26821063917,2.4841099566,-5.6743135524,-5.87333649941
"[-16.0, 20.0, 13.0, 7.0]",8.45261306833,3.68452846566,-7.99387690392,-9.86526849089
"[23.0, 44.0, 7.0, 37.0]",2.99449551755,19.8036742889,-11.4266252742,-7.57521838905
"[16.0, 56.0, 23.0, 33.0]",-21.0089315617,-21.1866472169,-28.4874800336,-28.3199114353
"[8.0, 16.0, 2.0, 14.0]",-19.1338288582,-19.6697756384,-27.5771241865,-27.153931826
"[-6.0, 17.0, 13.0, 4.0]",-22.3188315841,-13.9129179661,-54.3834494063,-47.2295256449
"[-9.0, 20.0, 8.0, 12.0]",11.3418491398,16.2452009775,23.9141274062,5.63795000948
"[-10.0, 22.0, 10.0, 12.0]",66.4705948645,2.42041512468,-2.51727159944,20.949692887
"[21.0, 27.0, 6.0, 21.0]",4.46140928871,-1.37756145936,-5.4280597242,-1.05520151223
"[7.0, 27.0, 13.0, 14.0]",-1.65648683067,0.373474973544,-6.12720442345,-6.79878982178
"[7.0, 19.0, 9.0, 10.0]",-20.5734953785,-1.07313585531,-2.02931020585,-17.2741884474
"[-7.0, 13.0, 9.0, 4.0]",-2.86998778106,-0.480514830075,-2.52243777208,-3.93826704228
"[-14.0, 20.0, 14.0, 6.0]",-4.78981090857,-1.75673907934,-1.0814069517,-4.00497004442
"[6.0, 15.0, 2.0, 13.0]",-3.75594198847,4.31699783604,-4.85699204663,-13.8743357023
"[-11.0, 27.0, 22.0, 5.0]",-6.8252954075,3.7132819528,-4.48877712506,-5.08742761248
"[6.0, 33.0, 13.0, 20.0]",-5.24935889774,7.71106630415,-6.01337040355,-6.65111469543
"[8.0, 25.0, 13.0, 12.0]",-2.72059850353,5.36865192547,-1.73546714599,-2.90656087834
"[-7.0, 19.0, 16.0, 3.0]",-1.44012629637,8.77211680464,-0.124392702563,-2.48568583609
"[4.0, 14.0, 2.0, 12.0]",-4.01574534081,12.1661480782,1.14004349734,-3.80304071288
"[20.0, 23.0, 0.0, 23.0]",8.58843933383,3.47414164576,2.09517098459,-0.317529851069
"[6.0, 18.0, 4.0, 14.0]",-5.06409801077,-0.00472371738966,13.727010922,2.76515046056
"[-35.0, 52.0, 37.0, 15.0]",-2.11245161059,1.64065511134,6.87178756626,-1.38896605408
"[-4.0, 9.0, 7.0, 2.0]",-10.5861848944,3.30569290263,4.35897240819,-10.5622869743
"[7.0, 17.0, 5.0, 12.0]",25.4152861227,4.23647408453,-11.6903891143,-10.6512682532
"[21.0, 37.0, 10.0, 27.0]",10.8985826799,0.809529070355,-3.17062713251,-4.11944615544
"[15.0, 20.0, 1.0, 19.0]",10.7612287246,0.523100247532,-17.2546463506,-12.7656174658
"[25.0, 28.0, 6.0, 22.0]",0.382715932187,11.0410752515,-5.4583039383,-5.97034491862
"[-38.0, 51.0, 35.0, 16.0]",1.40853259425,13.2568180941,-2.27742071641,-2.97524001402
"[-5.0, 23.0, 6.0, 17.0]",2.29504132158,1.5587185649,16.1544009829,3.2862287229
"[-18.0, 34.0, 22.0, 12.0]",-0.171258635922,3.96492238546,17.8273156592,0.123228593528
"[-38.0, 38.0, 38.0, 0.0]",-56.417780337,-11.3460864335,-4.19589179783,-52.3950256405
"[6.0, 13.0, 6.0, 7.0]",-28.1399082622,-12.3043006523,-14.5726392756,-24.2582401818
"[-10.0, 35.0, 23.0, 12.0]",-47.651617267,-10.6844691135,-11.1696196822,-53.6257192002
"[-10.0, 23.0, 14.0, 9.0]",-17.4769185613,-5.83267989542,0.275040326934,-13.5877779709
"[8.0, 14.0, 6.0, 8.0]",-42.0811152499,-16.869275218,-22.323107511,-50.0771852675
"[15.0, 20.0, 0.0, 20.0]",-26.8152948846,-9.39539557183,-12.6470893421,-27.9986134395
"[-6.0, 14.0, 11.0, 3.0]",-36.1663217817,-23.4344170752,-24.1748076917,-43.4618429931
"[-17.0, 16.0, 9.0, 7.0]",-38.7023993531,-25.3504141002,-25.4691526566,-30.2174802194
"[38.0, 39.0, 4.0, 35.0]",-31.0829680241,-26.9135860481,-26.1305620531,-31.8113830196
"[8.0, 27.0, 7.0, 20.0]",-31.6706414929,-26.0142494293,-26.9082718453,-29.9265035317
"[5.0, 12.0, 0.0, 12.0]",-32.1599667491,-20.3513381071,-27.379174942,-32.5183440218
"[1.0, 8.0, 0.0, 8.0]",-15.389593885,6.96637210781,-5.58426886968,-15.1444295148
"[-3.0, 17.0, 17.0, 0.0]",-11.9636595906,-0.404297826955,24.3344660517,-2.5305117862
"[12.0, 15.0, 4.0, 11.0]",-7.05269493222,25.4315843556,0.532865136405,-7.87075424174
"[-8.0, 30.0, 8.0, 22.0]",-6.97312985112,4.47502063891,30.4644687392,-8.14311303947
"[-8.0, 9.0, 9.0, 0.0]",-2.40966366786,7.44328463404,36.9950985113,-3.22030120159
"[3.0, 12.0, 0.0, 12.0]",-2.07611267025,-0.853888565143,-1.15596219693,-6.47090739575
"[17.0, 19.0, 0.0, 19.0]",-35.1313229953,-30.7461365634,-35.1675921572,-43.909900675
"[-10.0, 12.0, 4.0, 8.0]",-47.4024539175,-4.80973569697,-11.1288730711,-57.1138407819
"[21.0, 50.0, 9.0, 41.0]",-9.24453472721,-7.04508562533,-1.97569904083,-10.2132224652
"[25.0, 29.0, 2.0, 27.0]",-9.04480973467,6.31120664413,-4.46276870791,-7.44185118996
"[-2.0, 18.0, 9.0, 9.0]",-4.44744875699,7.0053411906,-2.61133714162,-4.03117787391
"[5.0, 14.0, 2.0, 12.0]",3.01224017356,20.8347661149,4.0918078774,-1.98491528826
"[6.0, 15.0, 4.0, 11.0]",9.75871215669,25.1731389764,12.6721199586,-2.39045057468
"[12.0, 34.0, 8.0, 26.0]",57.6247843859,-1.68436663171,-7.987270158,10.7040974035
"[36.0, 44.0, 4.0, 40.0]",3.54454016421,-8.66300569344,-12.7240996087,-10.6860539833
"[6.0, 25.0, 10.0, 15.0]",25.2283539558,50.4827169723,8.3269976731,14.9842135964
"[10.0, 18.0, 0.0, 18.0]",20.9363075661,8.19820897449,-4.44637566932,-6.81159269329
"[16.0, 35.0, 6.0, 29.0]",56.7786538738,10.4013521051,-7.81510657153,-10.900792903
"[24.0, 42.0, 19.0, 23.0]",19.8705058854,64.623981969,10.0144959127,-4.92079614194
"[-2.0, 16.0, 16.0, 0.0]",15.6948002837,-3.56703278616,-22.014804406,-21.88501984
"[24.0, 27.0, 2.0, 25.0]",19.4793002285,2.07751732417,-18.6385642755,-27.6358604077
"[16.0, 22.0, 3.0, 19.0]",23.512480419,9.70353590515,-21.2609645978,-34.5751514569
"[-13.0, 20.0, 7.0, 13.0]",-49.5463591259,-48.6023483505,-50.2584902515,-52.3965997494
"[-11.0, 39.0, 34.0, 5.0]",-45.4854495463,-46.7818117308,-47.9816925128,-48.5647930179
"[6.0, 16.0, 6.0, 10.0]",-38.2060180732,-41.3542682851,-45.7222606923,-43.9652333019
"[-1.0, 17.0, 14.0, 3.0]",-55.9139325969,-58.1804463927,-57.8265788631,-58.1123574491
"[-3.0, 18.0, 4.0, 14.0]",-53.7162432444,-50.9677758797,-55.5606808503,-54.0945167484
"[4.0, 9.0, 1.0, 8.0]",-40.0888890361,-48.2588499693,-59.3866537077,-51.3940184223
"[-37.0, 23.0, 6.0, 17.0]",-43.4706001524,-46.0229966194,-49.2455896481,-47.2266667545
"[-59.0, 63.0, 59.0, 4.0]",-32.2625834262,-27.2101727088,-40.5511088685,-34.1419119768
"[-20.0, 33.0, 30.0, 3.0]",-59.8240999552,-57.6508831377,-58.9841448214,-59.0648624014
"[10.0, 25.0, 10.0, 15.0]",-53.104987976,-50.9721967078,-53.403530945,-52.897623667
"[4.0, 17.0, 0.0, 17.0]",-47.4259320659,-49.2797309511,-49.8999644246,-48.7475812746
"[27.0, 26.0, 1.0, 25.0]",-44.8894752268,-45.5679382518,-43.2615125925,-45.733323775
"[-17.0, 40.0, 15.0, 25.0]",-37.649372727,-37.1549907727,-38.6859186777,-37.8304954726
"[-4.0, 12.0, 9.0, 3.0]",-30.0712322126,-26.7168417472,-30.6655494199,-29.4285815459
"[5.0, 14.0, 0.0, 14.0]",-28.5284995958,-25.6785920143,-28.7910678859,-36.2476184865
"[-31.0, 40.0, 32.0, 8.0]",-11.1722687007,-10.9559656441,-10.9178393485,-10.8862536138
"[3.0, 13.0, 7.0, 6.0]",-12.249626163,-3.01704261317,-8.11139978181,-27.4331152211
"[46.0, 79.0, 18.0, 61.0]",4.25750687934,2.38454707533,-6.09484697332,4.70623805968
"[46.0, 59.0, 3.0, 56.0]",-4.75866500383,-3.68660969126,-6.84793043481,-3.39756099616
"[-9.0, 51.0, 45.0, 6.0]",-5.45250998798,-6.0650664916,-6.04113673058,-5.75405116417
"[-38.0, 56.0, 38.0, 18.0]",-6.79638845108,-6.99645088561,-6.76638027487,-4.76528563308
"[33.0, 28.0, 6.0, 22.0]",0.0381839403031,-3.91220744969,-4.71605451699,-1.84162726346
"[-8.0, 35.0, 13.0, 22.0]",-16.7504620948,-13.5305920001,-15.1018768298,-15.2297216923
"[40.0, 48.0, 5.0, 43.0]",-17.8588091644,-19.5678436537,-19.7438022296,-20.5388994094
"[3.0, 35.0, 7.0, 28.0]",-21.0102799421,-24.3045747867,-26.3436514684,-23.2961718178
"[25.0, 38.0, 10.0, 28.0]",-24.8211546729,-28.4437304625,-30.9027144267,-30.2239815587
"[9.0, 25.0, 5.0, 20.0]",-21.4965671818,-24.8899228661,-27.3114447218,-27.5127412501
"[-10.0, 19.0, 6.0, 13.0]",-36.7229195095,-34.4636263596,-36.500018293,-38.0379498364
"[5.0, 48.0, 20.0, 28.0]",-38.5817421624,-37.3666038689,-39.4526377236,-38.8962493798
"[-8.0, 33.0, 27.0, 6.0]",-35.1270605092,-38.2503153264,-37.5307383679,-37.6161267607
"[4.0, 18.0, 15.0, 3.0]",-24.5299496984,-36.9617319232,-38.4246140768,-39.3357215433
